"","probeID","geneNames","ensemblID","distToTSS"
"776","cg08866753",NA,NA,NA
"777","cg12585282",NA,NA,NA
"778","cg25462291",NA,NA,NA
"779","cg06154570",NA,NA,NA
"780","cg21280510",NA,NA,NA
"781","cg01656955",NA,NA,NA
"782","cg11462533",NA,NA,NA
"783","cg22827640",NA,NA,NA
"784","cg24920358",NA,NA,NA
"785","cg24358529",NA,NA,NA
"786","cg04144788",NA,NA,NA
"787","cg07082331",NA,NA,NA
"788","cg03401114",NA,NA,NA
"789","cg08063724",NA,NA,NA
"790","cg27650434",NA,NA,NA
"791","cg16796590",NA,NA,NA
"792","cg26908611",NA,NA,NA
"793","cg09182986",NA,NA,NA
"794","cg27072323",NA,NA,NA
"795","cg17130791",NA,NA,NA
"796","cg20900524",NA,NA,NA
"797","cg01918888",NA,NA,NA
"798","cg00321065",NA,NA,NA
"799","cg13502356",NA,NA,NA
"800","cg19657082",NA,NA,NA
"801","cg24686358",NA,NA,NA
"802","cg26710722",NA,NA,NA
"803","cg06470943",NA,NA,NA
"804","cg04668164",NA,NA,NA
"805","cg25632203",NA,NA,NA
"806","cg03648823",NA,NA,NA
"807","cg26776069",NA,NA,NA
"808","cg25568243",NA,NA,NA
"809","cg10521267",NA,NA,NA
"810","cg06211871",NA,NA,NA
"811","cg00594952",NA,NA,NA
"812","cg08394377",NA,NA,NA
"813","cg13735974",NA,NA,NA
"814","cg13730534",NA,NA,NA
"815","cg06885782",NA,NA,NA
"816","cg00630164",NA,NA,NA
"817","cg22748573",NA,NA,NA
"818","cg10705800",NA,NA,NA
"819","cg15043057",NA,NA,NA
"820","cg02668729",NA,NA,NA
"821","cg05646865",NA,NA,NA
"822","cg22005565",NA,NA,NA
"823","cg14550007",NA,NA,NA
"824","cg03387723",NA,NA,NA
"825","cg20367961",NA,NA,NA
"826","cg27238470",NA,NA,NA
"827","cg16685388",NA,NA,NA
"828","cg23762517",NA,NA,NA
"829","cg17100200",NA,NA,NA
"830","cg19728577",NA,NA,NA
"831","cg06003187",NA,NA,NA
"832","cg14455487",NA,NA,NA
"833","cg01990334",NA,NA,NA
"834","cg13199589",NA,NA,NA
"835","cg16534233",NA,NA,NA
"836","cg06346081",NA,NA,NA
"837","cg20757758",NA,NA,NA
"838","cg17994910",NA,NA,NA
"839","cg02150709",NA,NA,NA
"840","cg04048218",NA,NA,NA
"841","cg00650876",NA,NA,NA
"842","cg27530424",NA,NA,NA
"843","cg11172423",NA,NA,NA
"844","cg11075745",NA,NA,NA
"845","cg12799265",NA,NA,NA
"846","cg19044674",NA,NA,NA
"847","cg27657283",NA,NA,NA
"848","cg17330200",NA,NA,NA
"849","cg01782487",NA,NA,NA
"850","cg19101893",NA,NA,NA
"851","cg00410895",NA,NA,NA
"852","cg10040059",NA,NA,NA
"853","cg19552482",NA,NA,NA
"854","cg20345840",NA,NA,NA
"855","cg06792911",NA,NA,NA
"856","cg03574115",NA,NA,NA
"857","cg16725097",NA,NA,NA
"858","cg13342625",NA,NA,NA
"859","cg04355435",NA,NA,NA
"860","cg06948408",NA,NA,NA
"861","cg09988116",NA,NA,NA
"862","cg14036856",NA,NA,NA
"863","cg01095482",NA,NA,NA
"864","cg22607339",NA,NA,NA
"865","cg19337279",NA,NA,NA
"866","cg01651593",NA,NA,NA
"867","cg16109297",NA,NA,NA
"868","cg03793131",NA,NA,NA
"869","cg16858125",NA,NA,NA
"870","cg10548277",NA,NA,NA
"871","cg07299462",NA,NA,NA
"872","cg05663262",NA,NA,NA
"873","cg16570917",NA,NA,NA
"874","cg13233799",NA,NA,NA
"875","cg10968649",NA,NA,NA
"876","cg08552254",NA,NA,NA
"877","cg09903430",NA,NA,NA
"878","cg02361363",NA,NA,NA
"879","cg22930187",NA,NA,NA
"880","cg06207804",NA,NA,NA
"881","cg25047378",NA,NA,NA
"882","cg17771854",NA,NA,NA
"883","cg25955969",NA,NA,NA
"884","cg12079362",NA,NA,NA
"885","cg19903333",NA,NA,NA
"886","cg23001650",NA,NA,NA
"887","cg15379237",NA,NA,NA
"888","cg04323187",NA,NA,NA
"889","cg20975478",NA,NA,NA
"890","cg18937321",NA,NA,NA
"891","cg08679985",NA,NA,NA
"892","cg18202456",NA,NA,NA
"893","cg15990015",NA,NA,NA
"894","cg23451311",NA,NA,NA
"895","cg21578207",NA,NA,NA
"896","cg01267315",NA,NA,NA
"897","cg04118154",NA,NA,NA
"898","cg02890926",NA,NA,NA
"899","cg03907454",NA,NA,NA
"900","cg06922130",NA,NA,NA
"901","cg13044223",NA,NA,NA
"902","cg07550267",NA,NA,NA
"903","cg09799156",NA,NA,NA
"904","cg04609640",NA,NA,NA
"905","cg00904574",NA,NA,NA
"906","cg27287808",NA,NA,NA
"907","cg15329642",NA,NA,NA
"908","cg04959788",NA,NA,NA
"909","cg03229887",NA,NA,NA
"910","cg16604218",NA,NA,NA
"911","cg22920538",NA,NA,NA
"912","cg16613192",NA,NA,NA
"913","cg26781150",NA,NA,NA
"914","cg10164640",NA,NA,NA
"915","cg10797195",NA,NA,NA
"916","cg06623268",NA,NA,NA
"917","cg09360654",NA,NA,NA
"918","cg25827112",NA,NA,NA
"919","cg00609097",NA,NA,NA
"920","cg21319693",NA,NA,NA
"921","cg02631906",NA,NA,NA
"922","cg11323731",NA,NA,NA
"923","cg12477012",NA,NA,NA
"924","cg09893068",NA,NA,NA
"925","cg16907488",NA,NA,NA
"926","cg21942576",NA,NA,NA
"927","cg17533684",NA,NA,NA
"928","cg15076218",NA,NA,NA
"929","cg26294850",NA,NA,NA
"930","cg04975920",NA,NA,NA
"931","cg08176609",NA,NA,NA
"932","cg04036898",NA,NA,NA
"933","cg03262773",NA,NA,NA
"934","cg17079378",NA,NA,NA
"935","cg21576698",NA,NA,NA
"936","cg09747578",NA,NA,NA
"937","cg26601286",NA,NA,NA
"938","cg15305343",NA,NA,NA
"939","cg12671744",NA,NA,NA
"940","cg09914444",NA,NA,NA
"941","cg08032971",NA,NA,NA
"942","cg26660631",NA,NA,NA
"943","cg19987219",NA,NA,NA
"944","cg15445332",NA,NA,NA
"945","cg00128877",NA,NA,NA
"946","cg03409548",NA,NA,NA
"947","cg23786576",NA,NA,NA
"948","cg00832994",NA,NA,NA
"949","cg06240849",NA,NA,NA
"950","cg00128766",NA,NA,NA
"951","cg23440155",NA,NA,NA
"952","cg23414387",NA,NA,NA
"953","cg13158571",NA,NA,NA
"954","cg16689634",NA,NA,NA
"955","cg10751811",NA,NA,NA
"956","cg19714296",NA,NA,NA
"957","cg07810156",NA,NA,NA
"958","cg15187606",NA,NA,NA
"959","cg00875272",NA,NA,NA
"960","cg19797376",NA,NA,NA
"961","cg24903376",NA,NA,NA
"962","cg06101225",NA,NA,NA
"963","cg18885999",NA,NA,NA
"964","cg20623943",NA,NA,NA
"965","cg18983672",NA,NA,NA
"966","cg18815943",NA,NA,NA
"967","cg15868302",NA,NA,NA
"968","cg14106085",NA,NA,NA
"969","cg09704415",NA,NA,NA
"970","cg04141379",NA,NA,NA
"971","cg06744574",NA,NA,NA
"972","cg03038003",NA,NA,NA
"973","cg26227005",NA,NA,NA
"974","cg18242139",NA,NA,NA
"975","cg14343711",NA,NA,NA
"976","cg17022479",NA,NA,NA
"977","cg01145389",NA,NA,NA
"978","cg10450322",NA,NA,NA
"979","cg05923103",NA,NA,NA
"980","cg24808674",NA,NA,NA
"981","cg10089324",NA,NA,NA
"982","cg14407667",NA,NA,NA
"983","cg16299341",NA,NA,NA
"984","cg10482750",NA,NA,NA
"985","cg22429822",NA,NA,NA
"986","cg12688215",NA,NA,NA
"987","cg19894943",NA,NA,NA
"988","cg20125159",NA,NA,NA
"989","cg04349311",NA,NA,NA
"990","cg15683488",NA,NA,NA
"991","cg01172972",NA,NA,NA
"992","cg08613513",NA,NA,NA
"993","cg10586599",NA,NA,NA
"994","cg02917972",NA,NA,NA
"995","cg07347137",NA,NA,NA
"996","cg22129364",NA,NA,NA
"997","cg16557944",NA,NA,NA
"998","cg22284302",NA,NA,NA
"999","cg14261309",NA,NA,NA
"1000","cg13461509",NA,NA,NA
"1001","cg27535305",NA,NA,NA
"1002","cg04310824",NA,NA,NA
"1003","cg16028753",NA,NA,NA
"1004","cg23092823",NA,NA,NA
"1005","cg19196684",NA,NA,NA
"1006","cg08970446",NA,NA,NA
"1007","cg01100796",NA,NA,NA
"1008","cg10321208",NA,NA,NA
"1009","cg07249409",NA,NA,NA
"1010","cg21849289",NA,NA,NA
"1011","cg14297876",NA,NA,NA
"1012","cg11841758",NA,NA,NA
"1013","cg02502132",NA,NA,NA
"1014","cg17095731",NA,NA,NA
"1015","cg24845207",NA,NA,NA
"1016","cg17736259",NA,NA,NA
"1017","cg06941093",NA,NA,NA
"1018","cg21142398",NA,NA,NA
"1019","cg25637824",NA,NA,NA
"1020","cg23780947",NA,NA,NA
"1021","cg23061257",NA,NA,NA
"1022","cg13262752",NA,NA,NA
"1023","cg03886898",NA,NA,NA
"1024","cg19526600",NA,NA,NA
"1025","cg19400876",NA,NA,NA
"1026","cg04691375",NA,NA,NA
"1027","cg05341670",NA,NA,NA
"1028","cg08388746",NA,NA,NA
"1029","cg10362426",NA,NA,NA
"1030","cg15034763",NA,NA,NA
"1031","cg15309223",NA,NA,NA
"1032","cg04853151",NA,NA,NA
"1033","cg22813220",NA,NA,NA
"1034","cg01182697",NA,NA,NA
"1035","cg20793071",NA,NA,NA
"1036","cg26185508",NA,NA,NA
"1037","cg20777437",NA,NA,NA
"1038","cg02239021",NA,NA,NA
"1039","cg19019972",NA,NA,NA
"1040","cg12514620",NA,NA,NA
"1041","cg16632891",NA,NA,NA
"1042","cg10266490",NA,NA,NA
"1043","cg21448423",NA,NA,NA
"1044","cg26045205",NA,NA,NA
"1045","cg06007645",NA,NA,NA
"1046","cg24051818",NA,NA,NA
"1047","cg02255609",NA,NA,NA
"1048","cg14314795",NA,NA,NA
"1049","cg10322308",NA,NA,NA
"1050","cg18014844",NA,NA,NA
"1051","cg24697184",NA,NA,NA
"1052","cg22130834",NA,NA,NA
"1053","cg20903926",NA,NA,NA
"1054","cg03557698",NA,NA,NA
"1055","cg10073091",NA,NA,NA
"1056","cg25536676",NA,NA,NA
"1057","cg02008416",NA,NA,NA
"1058","cg20377762",NA,NA,NA
"1059","cg14615807",NA,NA,NA
"1060","cg19971655",NA,NA,NA
"1061","cg25957967",NA,NA,NA
"1062","cg13191808",NA,NA,NA
"1063","cg06334284",NA,NA,NA
"1064","cg16505550",NA,NA,NA
"1065","cg06836772",NA,NA,NA
"1066","cg05494069",NA,NA,NA
"1067","cg16648841",NA,NA,NA
"1068","cg10620457",NA,NA,NA
"1069","cg26851374",NA,NA,NA
"1070","cg00848728",NA,NA,NA
"1071","cg06710648",NA,NA,NA
"1072","cg19840532",NA,NA,NA
"1073","cg16080552",NA,NA,NA
"1074","cg27398499",NA,NA,NA
"1075","cg24946133",NA,NA,NA
"1076","cg01909487",NA,NA,NA
"1077","cg19213569",NA,NA,NA
"1078","cg17393296",NA,NA,NA
"1079","cg03897136",NA,NA,NA
"1080","cg07248310",NA,NA,NA
"1081","cg26815229",NA,NA,NA
"1082","cg18870231",NA,NA,NA
"1083","cg09851465",NA,NA,NA
"1084","cg20289988",NA,NA,NA
"1085","cg10069638",NA,NA,NA
"1086","cg10139846",NA,NA,NA
"1087","cg10316635",NA,NA,NA
"1088","cg14850026",NA,NA,NA
"1089","cg07558455",NA,NA,NA
"1090","cg00625425",NA,NA,NA
"1091","cg16235860",NA,NA,NA
"1092","cg02218214",NA,NA,NA
"1093","cg21409833",NA,NA,NA
"1094","cg03370542",NA,NA,NA
"1095","cg16739396",NA,NA,NA
"1096","cg15462232",NA,NA,NA
"1097","cg22815110",NA,NA,NA
"1098","cg21877855",NA,NA,NA
"1099","cg18464559",NA,NA,NA
"1100","cg25013852",NA,NA,NA
"1101","cg05210526",NA,NA,NA
"1102","cg15364303",NA,NA,NA
"1103","cg27303880",NA,NA,NA
"1104","cg26317111",NA,NA,NA
"1105","cg10753073",NA,NA,NA
"1106","cg19304410",NA,NA,NA
"1107","cg20876010",NA,NA,NA
"1108","cg02755455",NA,NA,NA
"1109","cg15997411",NA,NA,NA
"1110","cg10482024",NA,NA,NA
"1111","cg20802051",NA,NA,NA
"1112","cg26304237",NA,NA,NA
"1113","cg09082287",NA,NA,NA
"1114","cg21655790",NA,NA,NA
"1115","cg13446852",NA,NA,NA
"1116","cg26832142",NA,NA,NA
"1117","cg26963271",NA,NA,NA
"1118","cg17819635",NA,NA,NA
"1119","cg24110050",NA,NA,NA
"1120","cg04979933",NA,NA,NA
"1121","cg08983259",NA,NA,NA
"1122","cg08660285",NA,NA,NA
"1123","cg23744433",NA,NA,NA
"1124","cg14206730",NA,NA,NA
"1125","cg06894381",NA,NA,NA
"1126","cg02241259",NA,NA,NA
"1127","cg01356829",NA,NA,NA
"1128","cg27416067",NA,NA,NA
"1129","cg27462969",NA,NA,NA
"1130","cg07000785",NA,NA,NA
"1131","cg04718306",NA,NA,NA
"1132","cg18795395",NA,NA,NA
"1133","cg26764244",NA,NA,NA
"1134","cg03641225",NA,NA,NA
"1135","cg24871743",NA,NA,NA
"1136","cg22901840",NA,NA,NA
"1137","cg13697378",NA,NA,NA
"1138","cg09118625",NA,NA,NA
"1139","cg21808053",NA,NA,NA
"1140","cg02317907",NA,NA,NA
"1141","cg19114595",NA,NA,NA
"1142","cg11465163",NA,NA,NA
"1143","cg22500004",NA,NA,NA
"1144","cg05392265",NA,NA,NA
"1145","cg06191076",NA,NA,NA
"1146","cg16148270",NA,NA,NA
"1147","cg12986021",NA,NA,NA
"1148","cg04447890",NA,NA,NA
"1149","cg26555310",NA,NA,NA
"1150","cg11724759",NA,NA,NA
"1151","cg16598810",NA,NA,NA
"1152","cg08413469",NA,NA,NA
"1153","cg09768051",NA,NA,NA
"1154","cg10576828",NA,NA,NA
"1155","cg11201288",NA,NA,NA
"1156","cg02809263",NA,NA,NA
"1157","cg16666456",NA,NA,NA
"1158","cg09735905",NA,NA,NA
"1159","cg15128849",NA,NA,NA
"1160","cg19342782",NA,NA,NA
"1161","cg02917772",NA,NA,NA
"1162","cg21452766",NA,NA,NA
"1163","cg15201877",NA,NA,NA
"1164","cg12739034",NA,NA,NA
"1165","cg06567342",NA,NA,NA
"1166","cg21032203",NA,NA,NA
"1167","cg04645342",NA,NA,NA
"1168","cg01425670",NA,NA,NA
"1169","cg00402366",NA,NA,NA
"1170","cg03837750",NA,NA,NA
"1171","cg26855724",NA,NA,NA
"1172","cg26752657",NA,NA,NA
"1173","cg09142399",NA,NA,NA
"1174","cg27336379",NA,NA,NA
"1175","cg05467918",NA,NA,NA
"1176","cg27478651",NA,NA,NA
"1177","cg04940515",NA,NA,NA
"1178","cg09458394",NA,NA,NA
"1179","cg21438018",NA,NA,NA
"1180","cg22035229",NA,NA,NA
"1181","cg17041296",NA,NA,NA
"1182","cg26363196",NA,NA,NA
"1183","cg12601757",NA,NA,NA
"1184","cg13823136",NA,NA,NA
"1185","cg06201642",NA,NA,NA
"1186","cg18299211",NA,NA,NA
"1187","cg16752778",NA,NA,NA
"1188","cg25604883",NA,NA,NA
"1189","cg26466094",NA,NA,NA
"1190","cg04127303",NA,NA,NA
"1191","cg24762437",NA,NA,NA
"1192","cg24947394",NA,NA,NA
"1193","cg20695562",NA,NA,NA
"1194","cg23855566",NA,NA,NA
"1195","cg25470175",NA,NA,NA
"1196","cg26728886",NA,NA,NA
"1197","cg18666238",NA,NA,NA
"1198","cg08707063",NA,NA,NA
"1199","cg01784199",NA,NA,NA
"1200","cg21968580",NA,NA,NA
"1201","cg09107315",NA,NA,NA
"1202","cg24496666",NA,NA,NA
"1203","cg24022301",NA,NA,NA
"1204","cg03495868",NA,NA,NA
"1205","cg17980508",NA,NA,NA
"1206","cg07107453",NA,NA,NA
"1207","cg08235271",NA,NA,NA
"1208","cg17870792",NA,NA,NA
"1209","cg03098721",NA,NA,NA
"1210","cg17237813",NA,NA,NA
"1211","cg06628693",NA,NA,NA
"1212","cg23698058",NA,NA,NA
"1213","cg14378480",NA,NA,NA
"1214","cg03622431",NA,NA,NA
"1215","cg00810495",NA,NA,NA
"1216","cg21280384",NA,NA,NA
"1217","cg24995240",NA,NA,NA
"1218","cg23652631",NA,NA,NA
"1219","cg23441167",NA,NA,NA
"1220","cg11227541",NA,NA,NA
"1221","cg08380539",NA,NA,NA
"1222","cg24686542",NA,NA,NA
"1223","cg23142964",NA,NA,NA
"1224","cg24574111",NA,NA,NA
"1225","cg06501070",NA,NA,NA
"1226","cg23752923",NA,NA,NA
"1227","cg10515956",NA,NA,NA
"1228","cg14254380",NA,NA,NA
"1229","cg03848145",NA,NA,NA
"1230","cg05654164",NA,NA,NA
"1231","cg05475904",NA,NA,NA
"1232","cg23665568",NA,NA,NA
"1233","cg21589280",NA,NA,NA
"1234","cg14322224",NA,NA,NA
"1235","cg04453065",NA,NA,NA
"1236","cg06833562",NA,NA,NA
"1237","cg27462398",NA,NA,NA
"1238","cg13693652",NA,NA,NA
"1239","cg22181664",NA,NA,NA
"1240","cg04513669",NA,NA,NA
"1241","cg16116363",NA,NA,NA
"1242","cg17455591",NA,NA,NA
"1243","cg19976011",NA,NA,NA
"1244","cg14540297",NA,NA,NA
"1245","cg25428451",NA,NA,NA
"1246","cg10912077",NA,NA,NA
"1247","cg10042178",NA,NA,NA
"1248","cg16228804",NA,NA,NA
"1249","cg02558133",NA,NA,NA
"1250","cg04270788",NA,NA,NA
"1251","cg02705666",NA,NA,NA
"1252","cg05946081",NA,NA,NA
"1253","cg22074858",NA,NA,NA
"1254","cg23540651",NA,NA,NA
"1255","cg07970007",NA,NA,NA
"1256","cg13629753",NA,NA,NA
"1257","cg25463135",NA,NA,NA
"1258","cg26247501",NA,NA,NA
"1259","cg21365602",NA,NA,NA
"1260","cg27285720",NA,NA,NA
"1261","cg06214007",NA,NA,NA
"1262","cg24959428",NA,NA,NA
"1263","cg13406950",NA,NA,NA
"1264","cg15422784",NA,NA,NA
"1265","cg09099022",NA,NA,NA
"1266","cg06641366",NA,NA,NA
"1267","cg21401794",NA,NA,NA
"1268","cg11208880",NA,NA,NA
"1269","cg26783856",NA,NA,NA
"1270","cg00077457",NA,NA,NA
"1271","cg21730067",NA,NA,NA
"1272","cg06384463",NA,NA,NA
"1273","cg17241310",NA,NA,NA
"1274","cg03863149",NA,NA,NA
"1275","cg08552999",NA,NA,NA
"1276","cg11119884",NA,NA,NA
"1277","cg03714397",NA,NA,NA
"1278","cg13599025",NA,NA,NA
"1279","cg22622495",NA,NA,NA
"1280","cg27016863",NA,NA,NA
"1281","cg05027081",NA,NA,NA
"1282","cg23845507",NA,NA,NA
"1283","cg18127191",NA,NA,NA
"1284","cg16382382",NA,NA,NA
"1285","cg00563926",NA,NA,NA
"1286","cg14732540",NA,NA,NA
"1287","cg00307685",NA,NA,NA
"1288","cg15156367",NA,NA,NA
"1289","cg13984181",NA,NA,NA
"1290","cg26580095",NA,NA,NA
"1291","cg16725865",NA,NA,NA
"1292","cg10566677",NA,NA,NA
"1293","cg01045423",NA,NA,NA
"1294","cg02748427",NA,NA,NA
"1295","cg21024391",NA,NA,NA
"1296","cg22341104",NA,NA,NA
"1297","cg20125091",NA,NA,NA
"1298","cg00519208",NA,NA,NA
"1299","cg10989326",NA,NA,NA
"1300","cg07054788",NA,NA,NA
"1301","cg11189434",NA,NA,NA
"1302","cg14474880",NA,NA,NA
"1303","cg26054395",NA,NA,NA
"1304","cg07387450",NA,NA,NA
"1305","cg09955730",NA,NA,NA
"1306","cg02421543",NA,NA,NA
"1307","cg05684015",NA,NA,NA
"1308","cg18060199",NA,NA,NA
"1309","cg11208235",NA,NA,NA
"1310","cg16833230",NA,NA,NA
"1311","cg22807700",NA,NA,NA
"1312","cg14860494",NA,NA,NA
"1313","cg22663080",NA,NA,NA
"1314","cg04592706",NA,NA,NA
"1315","cg12869058",NA,NA,NA
"1316","cg26229607",NA,NA,NA
"1317","cg24215727",NA,NA,NA
"1318","cg09869791",NA,NA,NA
"1319","cg01185754",NA,NA,NA
"1320","cg03460527",NA,NA,NA
"1321","cg22424108",NA,NA,NA
"1322","cg20059151",NA,NA,NA
"1323","cg26619317",NA,NA,NA
"1324","cg02718725",NA,NA,NA
"1325","cg13559495",NA,NA,NA
"1326","cg08721347",NA,NA,NA
"1327","cg16540768",NA,NA,NA
"1328","cg19514928",NA,NA,NA
"1329","cg04185893",NA,NA,NA
"1330","cg08462292",NA,NA,NA
"1331","cg06990379",NA,NA,NA
"1332","cg06347996",NA,NA,NA
"1333","cg11952714",NA,NA,NA
"1334","cg13482485",NA,NA,NA
"1335","cg05596294",NA,NA,NA
"1336","cg26164310",NA,NA,NA
"1337","cg00729875",NA,NA,NA
"1338","cg14453641",NA,NA,NA
"1339","cg24794734",NA,NA,NA
"1340","cg06426831",NA,NA,NA
"1341","cg09338170",NA,NA,NA
"1342","cg02161046",NA,NA,NA
"1343","cg26091119",NA,NA,NA
"1344","cg17398283",NA,NA,NA
"1345","cg16514995",NA,NA,NA
"1346","cg23106864",NA,NA,NA
"1347","cg16182127",NA,NA,NA
"1348","cg26117431",NA,NA,NA
"1349","cg07232688",NA,NA,NA
"1350","cg26339797",NA,NA,NA
"1351","cg23062876",NA,NA,NA
"1352","cg04743063",NA,NA,NA
"1353","cg26661897",NA,NA,NA
"1354","cg14813406",NA,NA,NA
"1355","cg14766198",NA,NA,NA
"1356","cg10298815",NA,NA,NA
"1357","cg04743650",NA,NA,NA
"1358","cg04870470",NA,NA,NA
"1359","cg06565684",NA,NA,NA
"1360","cg07739803",NA,NA,NA
"1361","cg20401181",NA,NA,NA
"1362","cg15657607",NA,NA,NA
"1363","cg05612904",NA,NA,NA
"1364","cg19038540",NA,NA,NA
"1365","cg20166532",NA,NA,NA
"1366","cg12884406",NA,NA,NA
"1367","cg26256793",NA,NA,NA
"1368","cg13908518",NA,NA,NA
"1369","cg23707905",NA,NA,NA
"1370","cg22215192",NA,NA,NA
"1371","cg26507477",NA,NA,NA
"1372","cg21919219",NA,NA,NA
"1373","cg26145228",NA,NA,NA
"1374","cg02361557",NA,NA,NA
"1375","cg24662718",NA,NA,NA
"1376","cg19918758",NA,NA,NA
"1377","cg08149333",NA,NA,NA
"1378","cg09214920",NA,NA,NA
"1379","cg08460435",NA,NA,NA
"1380","cg00328227",NA,NA,NA
"1381","cg22949637",NA,NA,NA
"1382","cg00712898",NA,NA,NA
"1383","cg03301801",NA,NA,NA
"1384","cg11481351",NA,NA,NA
"1385","cg11666924",NA,NA,NA
"1386","cg26357241",NA,NA,NA
"1387","cg22726338",NA,NA,NA
"1388","cg08253405",NA,NA,NA
"1389","cg04033774",NA,NA,NA
"1390","cg01969748",NA,NA,NA
"1391","cg22063056",NA,NA,NA
"1392","cg24703623",NA,NA,NA
"1393","cg15991288",NA,NA,NA
"1394","cg19695867",NA,NA,NA
"1395","cg15753381",NA,NA,NA
"1396","cg19221369",NA,NA,NA
"1397","cg26045220",NA,NA,NA
"1398","cg16797831",NA,NA,NA
"1399","cg13619408",NA,NA,NA
"1400","cg16345880",NA,NA,NA
"1401","cg27014642",NA,NA,NA
"1402","cg23706211",NA,NA,NA
"1403","cg27339143",NA,NA,NA
"1404","cg06752594",NA,NA,NA
"1405","cg10087399",NA,NA,NA
"1406","cg02175308",NA,NA,NA
"1407","cg23637943",NA,NA,NA
"1408","cg11286163",NA,NA,NA
"1409","cg17034109",NA,NA,NA
"1410","cg00630249",NA,NA,NA
"1411","cg00521434",NA,NA,NA
"1412","cg23749046",NA,NA,NA
"1413","cg13878641",NA,NA,NA
"1414","cg26282150",NA,NA,NA
"1415","cg06956273",NA,NA,NA
"1416","cg12234947",NA,NA,NA
"1417","cg14254419",NA,NA,NA
"1418","cg20885089",NA,NA,NA
"1419","cg11903880",NA,NA,NA
"1420","cg15955341",NA,NA,NA
"1421","cg03070194",NA,NA,NA
"1422","cg16670497",NA,NA,NA
"1423","cg17901463",NA,NA,NA
"1424","cg04987894",NA,NA,NA
"1425","cg23719124",NA,NA,NA
"1426","cg23472215",NA,NA,NA
"1427","cg25027501",NA,NA,NA
"1428","cg00515905",NA,NA,NA
"1429","cg00491404",NA,NA,NA
"1430","cg24326142",NA,NA,NA
"1431","cg23089438",NA,NA,NA
"1432","cg12020639",NA,NA,NA
"1433","cg04310489",NA,NA,NA
"1434","cg08719081",NA,NA,NA
"1435","cg16893614",NA,NA,NA
"1436","cg10241097",NA,NA,NA
"1437","cg24346637",NA,NA,NA
"1438","cg03152785",NA,NA,NA
"1439","cg05675373",NA,NA,NA
"1440","cg25416363",NA,NA,NA
"1441","cg05368942",NA,NA,NA
"1442","cg09494546",NA,NA,NA
"1443","cg20097268",NA,NA,NA
"1444","cg14198172",NA,NA,NA
"1445","cg18434152",NA,NA,NA
"1446","cg21324308",NA,NA,NA
"1447","cg07830847",NA,NA,NA
"1448","cg12604192",NA,NA,NA
"1449","cg16773028",NA,NA,NA
"1450","cg22165175",NA,NA,NA
"1451","cg03483626",NA,NA,NA
"1452","cg00995520",NA,NA,NA
"1453","cg10516886",NA,NA,NA
"1454","cg22325572",NA,NA,NA
"1455","cg23874078",NA,NA,NA
"1456","cg22780428",NA,NA,NA
"1457","cg24641737",NA,NA,NA
"1458","cg00619207",NA,NA,NA
"1459","cg26366091",NA,NA,NA
"1460","cg10045881",NA,NA,NA
"1461","cg26159933",NA,NA,NA
"1462","cg27497781",NA,NA,NA
"1463","cg04763192",NA,NA,NA
"1464","cg21926138",NA,NA,NA
"1465","cg09558502",NA,NA,NA
"1466","cg22997415",NA,NA,NA
"1467","cg12955127",NA,NA,NA
"1468","cg11735358",NA,NA,NA
"1469","cg10500716",NA,NA,NA
"1470","cg03845435",NA,NA,NA
"1471","cg02947253",NA,NA,NA
"1472","cg25674286",NA,NA,NA
"1473","cg23301687",NA,NA,NA
"1474","cg07597871",NA,NA,NA
"1475","cg27284019",NA,NA,NA
"1476","cg04208151",NA,NA,NA
"1477","cg00160914",NA,NA,NA
"1478","cg09276363",NA,NA,NA
"1479","cg22957381",NA,NA,NA
"1480","cg10841258",NA,NA,NA
"1481","cg20648108",NA,NA,NA
"1482","cg04057053",NA,NA,NA
"1483","cg07003563",NA,NA,NA
"1484","cg01183669",NA,NA,NA
"1485","cg05807768",NA,NA,NA
"1486","cg05587474",NA,NA,NA
"1487","cg04564646",NA,NA,NA
"1488","cg16743781",NA,NA,NA
"1489","cg00016968",NA,NA,NA
"1490","cg12687922",NA,NA,NA
"1491","cg04828892",NA,NA,NA
"1492","cg23746359",NA,NA,NA
"1493","cg10834677",NA,NA,NA
"1494","cg13966710",NA,NA,NA
"1495","cg03364504",NA,NA,NA
"1496","cg08491025",NA,NA,NA
"1497","cg25128803",NA,NA,NA
"1498","cg26091510",NA,NA,NA
"1499","cg10983720",NA,NA,NA
"1500","cg20758803",NA,NA,NA
"1501","cg16769442",NA,NA,NA
"1502","cg01580044",NA,NA,NA
"1503","cg21539243",NA,NA,NA
"1504","cg13958304",NA,NA,NA
"1505","cg23078294",NA,NA,NA
"1506","cg00916635",NA,NA,NA
"1507","cg14385738",NA,NA,NA
"1508","cg23933345",NA,NA,NA
"1509","cg11717557",NA,NA,NA
"1510","cg01883521",NA,NA,NA
"1511","cg21943652",NA,NA,NA
"1512","cg20618842",NA,NA,NA
"1513","cg17253459",NA,NA,NA
"1514","cg05368341",NA,NA,NA
"1515","cg22646710",NA,NA,NA
"1516","cg21666217",NA,NA,NA
"1517","cg20932765",NA,NA,NA
"1518","cg19234509",NA,NA,NA
"1519","cg23018891",NA,NA,NA
"1520","cg23141333",NA,NA,NA
"1521","cg00209951",NA,NA,NA
"1522","cg23523368",NA,NA,NA
